"","Floods","Groundwater","Sediment","Organics_Solutes","Habitat","Overall","HUC12"
"2626","0.9182543","0.81362838","0.53842744","0.536776520","0.6540418","0.67605659","140500000000"
"2627","0.9719295","0.90758454","0.71617127","0.743950472","0.7244076","0.80614499","140500000000"
"2628","0.8791569","0.75196990","0.47974412","0.805773678","0.6504584","0.69846045","140500000000"
"2629","0.8520317","0.96760045","0.64731564","0.782491349","0.7648771","0.79591708","140500000000"
"2630","0.9923084","0.86501692","0.62169227","0.671881235","0.7129034","0.76122665","140500000000"
"2631","0.9191094","0.95543970","0.84277018","0.813607374","0.8451144","0.87361887","140500000000"
"2632","0.9541952","0.80496665","0.63333403","0.767692897","0.7217180","0.76934404","140500000000"
"2633","0.9788377","0.75194650","0.57616349","0.755294558","0.6816444","0.73760444","140500000000"
"2634","0.9575816","0.80974991","0.64405378","0.751853890","0.6994860","0.76537145","140500000000"
"2635","0.9121995","0.87701423","0.71043164","0.710143685","0.6098739","0.75551136","140500000000"
"2636","0.9874069","0.90959680","0.77997449","0.819527086","0.8491770","0.86615856","140500000000"
"2637","0.9537088","0.95173245","0.87706869","0.820272716","0.8960235","0.89835581","140500000000"
"2638","0.9695205","0.95311216","0.80277800","0.784799701","0.8434818","0.86741355","140500000000"
"2639","0.9680626","0.97322308","0.78268527","0.734568304","0.8453725","0.85537522","140500000000"
"2640","0.9516593","0.77089179","0.77421595","0.762690717","0.8341474","0.81580367","140500000000"
"2641","0.9430621","0.70403177","0.45840921","0.589455074","0.6211285","0.64476820","140500000000"
"2642","0.9229929","0.89909095","0.76638047","0.730782478","0.6775870","0.79366992","140500000000"
"2643","0.9773367","0.86964480","0.75767400","0.822055741","0.7587812","0.83325373","140500000000"
"2644","0.9214944","0.72386186","0.48547515","0.599081773","0.6265691","0.65607592","140500000000"
"2645","0.9849581","0.98340789","0.84399933","0.799960035","0.7374990","0.86430029","140500000000"
"2646","0.9380403","0.87761847","0.64761011","0.569777104","0.7545371","0.74480966","140500000000"
"2647","0.9482263","0.94993720","0.83883453","0.800774481","0.8207002","0.86935188","140500000000"
"2648","0.8481727","0.70437850","0.44932700","0.605838004","0.6079339","0.62952525","140500000000"
"2649","0.8802368","0.78514861","0.51239833","0.634702806","0.6139566","0.67293549","140500000000"
"2650","0.9491035","0.88031642","0.61912304","0.590907186","0.7220894","0.73921015","140500000000"
"2651","0.9606828","0.71853096","0.79386576","0.774804590","0.8625772","0.81799858","140500000000"
"2652","1.0000000","1.00000000","0.86664725","0.822196340","0.7444315","0.88090389","140500000000"
"2653","0.9278102","0.90822194","0.66241101","0.618830466","0.6802580","0.74852239","140500000000"
"2654","1.0000000","1.00000000","0.75000000","0.666666667","0.7900836","0.83047891","140500000000"
"2655","1.0000000","1.00000000","0.90971803","0.879624039","0.9398120","0.94460225","140500000000"
"2656","1.0000000","0.98280325","0.73280325","0.666666667","0.7103737","0.80643601","140500000000"
"2657","1.0000000","1.00000000","0.75000000","0.666666667","0.7021760","0.81111644","140500000000"
"2658","1.0000000","1.00000000","0.75000000","0.666666667","0.8333333","0.83937833","140500000000"
"2659","1.0000000","1.00000000","0.86981249","0.826416655","0.9132083","0.91926116","140500000000"
"2660","0.9628225","0.96867985","0.79142243","0.807671062","0.8609483","0.87512338","140500000000"
"2661","0.8946671","0.92606761","0.58896397","0.572139127","0.6758752","0.71639446","140500000000"
"2662","1.0000000","1.00000000","0.86936335","0.825817794","0.7462422","0.88265925","140500000000"
"2663","0.9943277","0.98938137","0.73450835","0.661819381","0.7854558","0.82214845","140500000000"
"2664","1.0000000","1.00000000","0.85129100","0.801721331","0.9008607","0.90730190","140500000000"
"2665","1.0000000","0.99492488","0.74492488","0.666666667","0.8001791","0.83061495","140500000000"
"2666","0.8252759","0.74730129","0.64126897","0.534208592","0.7544100","0.69261307","140500000000"
"2667","0.8144311","0.74903935","0.67108365","0.597968417","0.7807224","0.71822763","140500000000"
"2668","1.0000000","0.85489218","0.80158335","0.928921558","0.8236943","0.87886269","140500000000"
"2669","0.9875280","0.90673286","0.81744795","0.890085505","0.8089213","0.87976235","140500000000"
"2670","0.9077218","0.77165707","0.63752805","0.789976199","0.7390674","0.76424902","140500000000"
"2671","0.9907916","0.79996613","0.64298733","0.806305907","0.7563437","0.79158046","140500000000"
"2672","0.8333333","0.50000000","0.42891846","0.571891277","0.6019823","0.57254831","140500000000"
"2673","0.7569825","0.64142335","0.52575193","0.703568724","0.5868910","0.63763932","140500000000"
"2674","0.8356687","0.89553789","0.60506608","0.832339070","0.7108119","0.76841384","140500000000"
"2675","0.9816666","0.99926886","0.90215535","0.905232372","0.9320759","0.94325216","140500000000"
"2676","0.9088026","0.69531465","0.53041143","0.662621832","0.6484424","0.67870366","140500000000"
"2677","0.9760296","0.90683150","0.77500463","0.836578378","0.6833364","0.82925293","140500000000"
"2678","0.9861573","0.95021748","0.82166937","0.835212626","0.7104490","0.85498650","140500000000"
"2679","0.9717046","0.87005876","0.76690731","0.755015856","0.6576160","0.79716979","140500000000"
"2680","0.9798059","0.60781584","0.70710160","0.799376750","0.7960570","0.76845405","140500000000"
"2681","0.9496536","0.68854474","0.51747122","0.706540341","0.6550985","0.69018486","140500000000"
"2682","0.8887488","0.58312315","0.42367321","0.564897620","0.6157821","0.59785164","140500000000"
"2683","0.9886002","0.84167665","0.68859890","0.778642782","0.7800129","0.80968197","140500000000"
"2684","0.9176727","0.68030313","0.54489716","0.728432641","0.6874615","0.70188913","140500000000"
"2685","0.9729794","0.98179320","0.86522255","0.837280188","0.8964836","0.90893523","140500000000"
"2686","0.9681348","0.98071441","0.84778487","0.818769571","0.7241880","0.86249268","140500000000"
"2687","0.9513606","0.92547959","0.80762258","0.816473769","0.6871717","0.83211929","140500000000"
"2688","0.9656007","0.94546968","0.78767885","0.758021424","0.8420761","0.85578651","140500000000"
"2689","1.0000000","1.00000000","0.84314316","0.790857546","0.8954288","0.90199915","140500000000"
"2690","0.9863510","0.97996928","0.81873052","0.769384522","0.7569955","0.85649403","140500000000"
"2691","0.9902425","0.97986786","0.82173824","0.775023901","0.8413835","0.87738525","140500000000"
"2692","0.9187665","0.89044621","0.71527443","0.636761207","0.6435163","0.75156117","140500000000"
"2693","0.9995255","1.00000000","0.83895637","0.786224126","0.7515402","0.86897317","140500000000"
"2694","0.9721876","0.97797437","0.83245882","0.802868976","0.8662656","0.88745678","140500000000"
"2695","0.9432706","0.97980903","0.83052319","0.783560669","0.8278904","0.86983123","140500000000"
"2696","0.9532145","0.95774832","0.77566467","0.738121758","0.8366058","0.84752590","140500000000"
"2697","0.9824972","0.93255526","0.78302929","0.762566165","0.8347146","0.85490900","140500000000"
"2698","1.0000000","1.00000000","0.86578882","0.821051756","0.9105259","0.91667410","140500000000"
"2699","0.9809808","0.85553546","0.72458922","0.768226083","0.7949196","0.82027700","140500000000"
"2700","0.9886300","0.99072026","0.85773107","0.820675033","0.9051540","0.91000953","140500000000"
"2701","0.9792914","0.99130765","0.84939737","0.829023855","0.8995982","0.90733860","140500000000"
"2702","1.0000000","1.00000000","0.83934491","0.785793209","0.8928966","0.89951825","140500000000"
"2703","0.9718124","0.97878113","0.80394864","0.766681512","0.8692991","0.87388868","140500000000"
"2704","0.9909583","0.99369031","0.81932338","0.761909536","0.8420026","0.87658841","140500000000"
"2705","0.9330526","0.96731600","0.76415672","0.775858406","0.8427711","0.85276587","140500000000"
"2706","0.9969078","0.88033343","0.74587851","0.815788786","0.8153684","0.84679907","140500000000"
"2707","0.8665176","0.89962494","0.72627523","0.724233220","0.7768797","0.79548952","140500000000"
"2708","0.7977026","0.71905917","0.63484237","0.543130241","0.7548487","0.68360792","140500000000"
"2709","0.8068516","0.72989470","0.62103108","0.520864437","0.7394685","0.67571307","140500000000"
"2710","0.9340326","0.94971748","0.92264611","0.870209097","0.8950619","0.91388946","140500000000"
"2711","0.9382538","0.89793087","0.86148658","0.829601448","0.9018721","0.88504476","140500000000"
"2712","0.8309286","0.79151648","0.69410946","0.612156579","0.7624989","0.73402471","140500000000"
"2713","0.8714778","0.87323720","0.76581834","0.789077982","0.8365686","0.82608961","140500000000"
"2714","0.8985742","0.94254714","0.87835749","0.865835944","0.8173795","0.87958444","140500000000"
"2715","0.8781991","0.76037138","0.61450674","0.685713531","0.6649135","0.71517226","140500000000"
"2716","0.8179661","0.75000000","0.70492053","0.637295090","0.7748654","0.73434598","140500000000"
"2717","0.8333333","0.75000000","0.73389666","0.645195549","0.8225978","0.75383928","140500000000"
"2718","0.9848502","0.99464051","0.92540786","0.935632333","0.9351255","0.95470439","140500000000"
"2719","0.9743310","0.95075657","0.89425282","0.890903690","0.9276863","0.92702964","140500000000"
"2720","0.9339767","0.64928616","0.61456657","0.701480283","0.6933138","0.71065249","140500000000"
"2721","0.9915375","0.88543335","0.76517281","0.843367629","0.8306131","0.86005863","140500000000"
"2722","0.9482901","0.78340210","0.64723138","0.851760152","0.6756990","0.77341257","140500000000"
"2723","0.8690983","0.83758168","0.64965515","0.817633766","0.7567988","0.78210245","140500000000"
"2724","0.9565737","0.70630160","0.68535878","0.848176273","0.7639678","0.78602717","140500000000"
"2725","0.7736226","0.23101852","0.28238656","0.341709463","0.4022105","0.37002075","140500000000"
"2726","0.8956307","0.65807872","0.44530271","0.613217629","0.5968537","0.62590576","140500000000"
"2727","0.9106648","0.69087478","0.44428884","0.624721262","0.5957756","0.63597267","140500000000"
"2728","0.7080349","0.64163288","0.52150228","0.423756073","0.4761133","0.54435817","140500000000"
"2729","0.7471592","0.64332782","0.60761789","0.458068277","0.5717453","0.59802834","140500000000"
"2730","0.6172062","0.39795466","0.34643688","0.271889667","0.4288995","0.39749095","140500000000"
"2731","0.9014147","0.61127188","0.55213826","0.732086684","0.6375604","0.67679655","140500000000"
"2732","0.7800417","0.79074997","0.65437888","0.634178847","0.6029193","0.68816319","140500000000"
"2733","0.8525288","0.62788726","0.42400923","0.503849684","0.4875118","0.56137159","140500000000"
"2734","0.7872379","0.78183833","0.58956074","0.633258966","0.6036270","0.67362827","140500000000"
"2735","0.9372704","0.91063961","0.73359374","0.710024889","0.7396838","0.80056638","140500000000"
"2736","0.8934419","0.45254905","0.41432190","0.602427559","0.5491350","0.56070026","140500000000"
"2737","0.9552316","0.96894642","0.85399328","0.834711537","0.8621779","0.89330392","140500000000"
"2738","0.9243659","0.65682502","0.40467065","0.542433355","0.4641172","0.57315737","140500000000"
"2739","0.8899435","0.91642203","0.73945769","0.739944457","0.7927978","0.81235633","140500000000"
"2740","0.9162643","0.72160481","0.47141993","0.544942053","0.4581964","0.60010332","140500000000"
"2741","0.9713315","0.96961691","0.83010874","0.790304534","0.8767876","0.88462316","140500000000"
"2742","0.8304375","0.55760702","0.42425398","0.490581945","0.6142738","0.56815513","140500000000"
"2743","0.9891521","0.99030551","0.88751961","0.858795882","0.9038989","0.92436609","140500000000"
"2744","0.9706737","0.98025461","0.85550517","0.839665681","0.8757706","0.90245657","140500000000"
"2745","0.9753113","0.74695129","0.49978665","0.627240371","0.5065036","0.64960200","140500000000"
"2746","0.6824239","0.46480828","0.32600700","0.127069288","0.5506713","0.37316217","140500000000"
"2747","0.6666667","0.52500248","0.36643489","0.455243209","0.4032231","0.47246666","140500000000"
"2748","0.8864377","0.63849157","0.40036997","0.589667335","0.5803684","0.59967388","140500000000"
"2749","0.8364709","0.67757905","0.55083199","0.692327806","0.5642487","0.65651169","140500000000"
"2750","0.7182095","0.55937614","0.30004018","0.533421624","0.4269303","0.48720577","140500000000"
"2751","0.8579982","0.68309674","0.49050292","0.789757068","0.5396153","0.65710928","140500000000"
"2752","0.9462658","0.48504011","0.55573495","0.736531866","0.6564506","0.65797655","140500000000"
"2753","0.9069733","0.67744420","0.53593868","0.803897142","0.6800481","0.70968341","140500000000"
"2754","0.8633719","0.63695692","0.40896280","0.667815856","0.5638838","0.61033409","140500000000"
"2755","0.9348045","0.40960505","0.49098619","0.664512660","0.6456816","0.60441525","140500000000"
"2756","0.9469814","0.79027752","0.69357563","0.845987200","0.7324606","0.79702620","140500000000"
"2757","0.9874743","0.73709747","0.66968740","0.900764478","0.7693671","0.80488446","140500000000"
"2758","0.7867017","0.51107963","0.32755684","0.420513664","0.3822760","0.46253915","140500000000"
"2759","0.9435990","0.77954610","0.65365179","0.836793096","0.7605294","0.78911802","140500000000"
"2760","0.7607674","0.58278495","0.44814799","0.403673821","0.4466146","0.51384133","140500000000"
"2761","0.8757778","0.63671859","0.52177925","0.684796718","0.6094106","0.65593375","140500000000"
"2762","0.8333333","0.77320216","0.63609473","0.729952088","0.7488750","0.74142539","140500000000"
"2763","0.8333333","0.67717940","0.46003844","0.849623795","0.5781992","0.66240584","140500000000"
"2764","0.7903998","0.51012738","0.34799431","0.487342732","0.4016201","0.48724737","140500000000"
"2765","0.8569956","0.63495328","0.48519272","0.666583680","0.5797857","0.63350693","140500000000"
"2766","0.8949704","0.74975187","0.67971317","0.714060331","0.6072086","0.72314427","140500000000"
"2767","0.7867197","0.64112439","0.54017666","0.505406918","0.5678601","0.60067028","140500000000"
"2768","0.8241390","0.65044786","0.55054819","0.609596941","0.6621159","0.65342690","140500000000"
"2769","0.8352613","0.81499690","0.67754641","0.699422985","0.7355335","0.74998389","140500000000"
"2770","0.7296979","0.61755901","0.50767073","0.480989802","0.5051138","0.56102958","140500000000"
"2771","0.8481475","0.61859635","0.52262517","0.655942717","0.5540207","0.63051032","140500000000"
"2772","0.8333333","0.87319191","0.66595732","0.718865635","0.6106382","0.73377229","140500000000"
"2773","0.7993006","0.62745906","0.52154548","0.478839380","0.5143637","0.57784262","140500000000"
"2774","0.7636517","0.67003289","0.52141434","0.456159866","0.5079420","0.57308775","140500000000"
"2775","0.8768472","0.79704989","0.57310115","0.748445946","0.6905645","0.72979534","140500000000"
"2776","0.9890985","0.99448204","0.85334518","0.818905876","0.9022301","0.90887156","140500000000"
"2777","0.9775572","0.98934106","0.83276992","0.807700282","0.8020299","0.87799249","140500000000"
